portfolio_id,downloaded_count
0043a730-a566-4459-a2f8-f2f7a085aa47,1
f11c4af2-363a-48e2-bdb8-fd3023867b8c,1
9157c03c-1bb4-4fa7-b5bc-18c772be6e5e,1
7effc18c-3206-4430-9c82-978cc4fc04c1,1
dca82fc7-29f0-4fad-adb9-1b0b878261e6,1
f36e8e55-6907-4fc6-8d86-05f5d5901e70,1
6251e48f-3955-49ac-9252-eedb6c255780,1
52cde649-904c-4b54-95af-4d4134ed089e,1
2f9164e1-5b6c-4a8b-aded-44a40e3f0a06,1
b7df0aa7-605e-4165-b939-348f9c35b4e9,1
91c7621f-c305-4f99-bb0c-8e7da7dcda89,1
a88faafc-1a14-48eb-b875-c1e0a8324778,1
4a90f032-deec-487b-9f65-d4836507fead,1
48d1955e-b24d-495e-820d-ad71d9e47b91,1
afa9caea-b19a-4ecc-b5f9-8fc90c96dda5,1
18363ff7-c144-481b-8a7f-e1b8cd1963b7,1
934619ba-7194-413f-97e9-6e0c432d3540,1
0aef9da7-927e-48d9-b910-013169e38af2,1
11e4a245-c9f9-4dde-9330-716638c0b110,1
3733be7f-7d21-496b-85e9-cc1bae2f4e5a,1
745aa155-0178-48e5-8112-02dd44820682,1
3fde0974-154e-41e0-94f4-7389ada7f256,1
96c47924-58ce-42be-ae2e-9eea52446382,1
ee69a6f7-133f-48d8-b72c-eb9af685a152,1
c4c9ce80-e4dc-4ae5-b4d1-6b5ff2b09b40,1
804fdb7b-414d-4b61-9ad6-50c2dbd0259f,1
4e644932-45f2-42c9-a99a-15ecd3d66aaa,1
8865e09f-f471-4bf7-9c2a-0ce15d289f45,1
6f09d34e-bcc6-4126-812b-b5371418f59c,2
311d580f-bdee-446b-8693-a9ab9bda84c0,1
dd8c18e7-10be-46a7-b5a1-e9f8b450b6a7,1
92709818-6b18-4c5e-9166-3c96cd8dd17e,1
e238e145-4437-46d7-873c-e22b22afff2a,1
4d91d084-45c2-4c98-be48-6d722827ed56,1
952d55b5-ae9b-4b63-86d9-050218156489,1
241fda83-2fa9-4dad-bdbc-0b709f87d19d,1
4051c861-d480-4859-a4a5-3aae904bb3a6,1
2d24c0f8-0221-46ea-9edf-42b94fad97a1,1
1e04ffe2-ba1a-4296-9bb7-89a4af899db3,1
8c1d559f-ce26-49a4-ae51-2c4fb5221121,1
53d2d4d0-1594-46a8-915b-399f1aedbb6d,1
72766689-479f-46fb-80bb-6c71219ebe66,1
91a91d7e-ca7f-43f8-b090-cd3a867dc059,1
d0ca9b64-173c-4bae-a758-0369dd6ff587,1
beb552c7-2e16-4119-a83b-39a6dc5482f0,1
9e8efcb2-15bf-433c-b2d2-a9c45919eb21,1
626690e4-83de-4a35-a63a-30dc4a0068f7,1
93b2f160-ad02-4633-ab62-8662d547befe,1
81873e2d-5b21-4a7a-958e-0194772580cd,1
7e1b6dd0-593f-43b2-8e51-bb3fbec75ea7,1
423d6652-c8e7-4663-82f9-ea205403c7fa,1
de03fefc-27d9-4e86-b118-b3972f488a5f,1
a332f25b-bfb5-4efe-88e3-ee4046c30340,1
89f60d6d-e710-4452-9cd3-ca508a2d6fe2,1
8a1f704d-b7ab-4912-8228-baddfc75d533,1
6ad9cae7-4b76-492d-8230-a848b10264ae,1
e4388bba-29e8-4929-afa7-aa963c11eff5,1
037fd85b-cb2f-4abe-963e-45e2d7d6d38c,1
bcc1f658-bd5d-4bfe-b477-c7006dc22353,1
b52e7932-64f0-4f46-bb51-7569edd5db7c,1
19c57320-fbb2-44fb-b4c3-ecc420591c6d,1
e33e8e0a-7120-4bed-9536-0ce19a5f35e4,1
b9ff1e24-f75d-48a9-b5cc-f7a0d9a79592,1
d1fceef0-c6a5-4902-92c0-90ebff2d8a4e,1
8af83cc9-0cd9-457e-aecc-33770f5b0cb7,1
2ee3419f-9dc1-4dec-b6ea-4d4bc34af0b6,1
6de6ad4e-0932-4577-acb9-520500bf012e,1
154e384a-867a-4956-b64d-b48da6713bb4,1
2f19d821-026d-4eb7-bd17-62a63c4e43c0,1
975244ae-8890-4659-a2c9-45bdbb1d1056,1
a56a4348-771a-4a5b-9ffb-0ac4fff3ebd8,1
51709296-5d36-4891-b159-76380a6b68e5,1
ca70121b-c628-42c0-ba0e-51eda0f0dd54,1
25736d45-504f-4255-878c-fa3755413575,1
a50975b5-ad89-43a7-ae89-57ae4426960d,1
8489d139-d555-43b0-a532-e949f068c9b8,1
8ba35b5f-0624-47d6-bff3-189832e552d7,1
0ba02f30-d4d5-485b-a34a-4faa934a3dd4,1
